Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,9950      
Trigger,0         
Start time,2021-03-31,13:35:33
End time,2021-03-31,14:58:28
Trigger time,2021-03-31,13:35:33
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,0,17,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
       596,2021/03/31 13:40:30,500,+  29.1,+  34.4,+  41.6,+  42.6,+ 117.2,+  76.0,+  78.6,+ 109.6,LLLLLLLLLL,LLLL
       597,2021/03/31 13:40:31,  0,+  28.9,+  34.4,+  41.7,+  42.9,+ 117.4,+  76.0,+  78.8,+ 109.7,LLLLLLLLLL,LLLL
       598,2021/03/31 13:40:31,500,+  28.9,+  34.4,+  41.7,+  42.8,+ 117.7,+  76.1,+  78.9,+ 109.8,LLLLLLLLLL,LLLL
       599,2021/03/31 13:40:32,  0,+  28.9,+  34.4,+  42.0,+  42.9,+ 117.8,+  76.1,+  78.9,+ 110.0,LLLLLLLLLL,LLLL
       600,2021/03/31 13:40:32,500,+  29.1,+  34.6,+  42.0,+  42.9,+ 117.7,+  76.4,+  79.0,+ 110.1,LLLLLLLLLL,LLLL
       601,2021/03/31 13:40:33,  0,+  29.2,+  34.8,+  42.0,+  43.1,+ 117.9,+  76.5,+  79.2,+ 110.1,LLLLLLLLLL,LLLL
       602,2021/03/31 13:40:33,500,+  29.2,+  34.5,+  42.2,+  43.1,+ 118.0,+  76.6,+  79.2,+ 110.2,LLLLLLLLLL,LLLL
       603,2021/03/31 13:40:34,  0,+  29.0,+  34.7,+  42.1,+  43.1,+ 118.2,+  76.8,+  79.2,+ 110.2,LLLLLLLLLL,LLLL
       604,2021/03/31 13:40:34,500,+  29.3,+  34.9,+  42.1,+  43.1,+ 118.2,+  76.8,+  79.3,+ 110.2,LLLLLLLLLL,LLLL
       605,2021/03/31 13:40:35,  0,+  29.2,+  34.7,+  42.2,+  43.4,+ 118.4,+  76.9,+  79.5,+ 110.5,LLLLLLLLLL,LLLL
       606,2021/03/31 13:40:35,500,+  29.2,+  34.7,+  42.4,+  43.4,+ 118.6,+  77.1,+  79.5,+ 110.5,LLLLLLLLLL,LLLL
       607,2021/03/31 13:40:36,  0,+  29.2,+  34.9,+  42.4,+  43.3,+ 118.5,+  76.9,+  79.5,+ 110.5,LLLLLLLLLL,LLLL
       608,2021/03/31 13:40:36,500,+  29.3,+  34.9,+  42.3,+  43.7,+ 118.9,+  77.1,+  79.5,+ 110.5,LLLLLLLLLL,LLLL
       609,2021/03/31 13:40:37,  0,+  29.3,+  35.0,+  42.4,+  43.5,+ 118.9,+  77.2,+  79.6,+ 110.7,LLLLLLLLLL,LLLL
       610,2021/03/31 13:40:37,500,+  29.3,+  34.9,+  42.5,+  43.6,+ 118.9,+  77.2,+  79.6,+ 110.7,LLLLLLLLLL,LLLL
       611,2021/03/31 13:40:38,  0,+  29.3,+  35.0,+  42.4,+  43.4,+ 119.3,+  77.4,+  79.8,+ 110.7,LLLLLLLLLL,LLLL
       612,2021/03/31 13:40:38,500,+  29.4,+  35.0,+  42.7,+  43.6,+ 119.1,+  77.4,+  79.9,+ 110.8,LLLLLLLLLL,LLLL
       613,2021/03/31 13:40:39,  0,+  29.5,+  35.2,+  42.8,+  43.7,+ 119.1,+  77.4,+  80.0,+ 110.8,LLLLLLLLLL,LLLL
       614,2021/03/31 13:40:39,500,+  29.5,+  35.2,+  42.7,+  43.6,+ 119.3,+  77.5,+  80.0,+ 111.0,LLLLLLLLLL,LLLL
       615,2021/03/31 13:40:40,  0,+  29.3,+  35.3,+  42.9,+  44.0,+ 119.4,+  77.6,+  80.1,+ 111.0,LLLLLLLLLL,LLLL
       616,2021/03/31 13:40:40,500,+  29.5,+  35.4,+  43.1,+  43.8,+ 119.3,+  77.7,+  80.2,+ 111.2,LLLLLLLLLL,LLLL
       617,2021/03/31 13:40:41,  0,+  29.5,+  35.2,+  42.8,+  44.0,+ 119.6,+  77.7,+  80.2,+ 111.3,LLLLLLLLLL,LLLL
       618,2021/03/31 13:40:41,500,+  29.4,+  35.4,+  43.1,+  44.0,+ 119.9,+  77.8,+  80.3,+ 111.4,LLLLLLLLLL,LLLL
       619,2021/03/31 13:40:42,  0,+  29.4,+  35.3,+  43.3,+  44.3,+ 120.0,+  78.0,+  80.4,+ 111.3,LLLLLLLLLL,LLLL
       620,2021/03/31 13:40:42,500,+  29.5,+  35.4,+  43.2,+  44.3,+ 120.0,+  78.0,+  80.4,+ 111.4,LLLLLLLLLL,LLLL
       621,2021/03/31 13:40:43,  0,+  29.5,+  35.4,+  43.2,+  44.3,+ 120.0,+  78.1,+  80.4,+ 111.5,LLLLLLLLLL,LLLL
       622,2021/03/31 13:40:43,500,+  29.7,+  35.5,+  43.3,+  44.3,+ 120.2,+  78.2,+  80.6,+ 111.5,LLLLLLLLLL,LLLL
       623,2021/03/31 13:40:44,  0,+  29.6,+  35.5,+  43.3,+  44.3,+ 120.4,+  78.3,+  80.7,+ 111.6,LLLLLLLLLL,LLLL
       624,2021/03/31 13:40:44,500,+  29.7,+  35.5,+  43.4,+  44.3,+ 120.4,+  78.3,+  80.7,+ 111.6,LLLLLLLLLL,LLLL
       625,2021/03/31 13:40:45,  0,+  29.5,+  35.4,+  43.4,+  44.7,+ 120.7,+  78.3,+  80.9,+ 111.7,LLLLLLLLLL,LLLL
       626,2021/03/31 13:40:45,500,+  29.7,+  35.7,+  43.5,+  44.5,+ 120.7,+  78.3,+  81.0,+ 111.9,LLLLLLLLLL,LLLL
       627,2021/03/31 13:40:46,  0,+  29.7,+  35.6,+  43.5,+  44.5,+ 120.7,+  78.4,+  80.9,+ 111.9,LLLLLLLLLL,LLLL
       628,2021/03/31 13:40:46,500,+  29.8,+  35.6,+  43.5,+  44.6,+ 120.7,+  78.3,+  81.1,+ 112.0,LLLLLLLLLL,LLLL
       629,2021/03/31 13:40:47,  0,+  29.7,+  35.7,+  43.6,+  44.6,+ 120.8,+  78.2,+  81.0,+ 112.0,LLLLLLLLLL,LLLL
       630,2021/03/31 13:40:47,500,+  29.8,+  35.7,+  43.8,+  44.4,+ 120.9,+  78.3,+  81.0,+ 112.0,LLLLLLLLLL,LLLL
       631,2021/03/31 13:40:48,  0,+  29.8,+  35.9,+  43.9,+  44.7,+ 121.0,+  78.4,+  81.2,+ 112.1,LLLLLLLLLL,LLLL
       632,2021/03/31 13:40:48,500,+  29.8,+  35.9,+  43.8,+  44.6,+ 121.1,+  78.5,+  81.2,+ 112.2,LLLLLLLLLL,LLLL
       633,2021/03/31 13:40:49,  0,+  29.8,+  35.9,+  43.8,+  44.7,+ 121.1,+  78.5,+  81.2,+ 112.2,LLLLLLLLLL,LLLL
       634,2021/03/31 13:40:49,500,+  29.8,+  35.8,+  43.9,+  44.9,+ 121.4,+  78.5,+  81.5,+ 112.4,LLLLLLLLLL,LLLL
       635,2021/03/31 13:40:50,  0,+  29.8,+  36.0,+  44.1,+  44.8,+ 121.4,+  78.6,+  81.5,+ 112.4,LLLLLLLLLL,LLLL
       636,2021/03/31 13:40:50,500,+  29.8,+  36.0,+  44.0,+  45.0,+ 121.6,+  78.6,+  81.6,+ 112.4,LLLLLLLLLL,LLLL
       637,2021/03/31 13:40:51,  0,+  29.9,+  35.9,+  44.1,+  44.9,+ 121.7,+  78.7,+  81.7,+ 112.7,LLLLLLLLLL,LLLL
       638,2021/03/31 13:40:51,500,+  30.0,+  36.0,+  44.1,+  45.0,+ 121.9,+  78.7,+  81.7,+ 112.7,LLLLLLLLLL,LLLL
       639,2021/03/31 13:40:52,  0,+  30.1,+  36.2,+  44.1,+  45.0,+ 121.9,+  78.8,+  81.8,+ 112.7,LLLLLLLLLL,LLLL
       640,2021/03/31 13:40:52,500,+  30.1,+  36.1,+  44.3,+  45.2,+ 122.1,+  78.9,+  81.9,+ 112.7,LLLLLLLLLL,LLLL
       641,2021/03/31 13:40:53,  0,+  30.0,+  36.1,+  44.3,+  45.2,+ 122.1,+  78.9,+  81.8,+ 112.7,LLLLLLLLLL,LLLL
       642,2021/03/31 13:40:53,500,+  30.0,+  36.2,+  44.6,+  45.4,+ 122.2,+  78.9,+  81.9,+ 112.9,LLLLLLLLLL,LLLL
       643,2021/03/31 13:40:54,  0,+  30.1,+  36.0,+  44.6,+  45.3,+ 122.4,+  79.0,+  82.1,+ 113.0,LLLLLLLLLL,LLLL
       644,2021/03/31 13:40:54,500,+  30.2,+  36.3,+  44.6,+  45.5,+ 122.5,+  79.0,+  82.0,+ 113.2,LLLLLLLLLL,LLLL
       645,2021/03/31 13:40:55,  0,+  30.3,+  36.5,+  44.5,+  45.6,+ 122.5,+  79.1,+  82.1,+ 113.1,LLLLLLLLLL,LLLL
       646,2021/03/31 13:40:55,500,+  30.3,+  36.5,+  44.6,+  45.5,+ 122.8,+  79.0,+  82.2,+ 113.2,LLLLLLLLLL,LLLL
       647,2021/03/31 13:40:56,  0,+  30.3,+  36.4,+  44.6,+  45.6,+ 122.8,+  79.0,+  82.2,+ 113.3,LLLLLLLLLL,LLLL
       648,2021/03/31 13:40:56,500,+  30.3,+  36.6,+  44.7,+  45.6,+ 122.9,+  79.2,+  82.4,+ 113.4,LLLLLLLLLL,LLLL
       649,2021/03/31 13:40:57,  0,+  30.3,+  36.5,+  44.8,+  45.7,+ 122.9,+  79.2,+  82.4,+ 113.3,LLLLLLLLLL,LLLL
       650,2021/03/31 13:40:57,500,+  30.4,+  36.5,+  44.7,+  45.7,+ 122.8,+  79.1,+  82.5,+ 113.5,LLLLLLLLLL,LLLL
       651,2021/03/31 13:40:58,  0,+  30.2,+  36.6,+  44.8,+  45.7,+ 123.1,+  79.3,+  82.5,+ 113.4,LLLLLLLLLL,LLLL
       652,2021/03/31 13:40:58,500,+  30.3,+  36.6,+  44.9,+  45.8,+ 123.2,+  79.3,+  82.7,+ 113.5,LLLLLLLLLL,LLLL
       653,2021/03/31 13:40:59,  0,+  30.2,+  36.5,+  45.0,+  46.1,+ 123.5,+  79.4,+  82.6,+ 113.7,LLLLLLLLLL,LLLL
       654,2021/03/31 13:40:59,500,+  30.4,+  36.8,+  45.0,+  46.0,+ 123.3,+  79.4,+  82.7,+ 113.8,LLLLLLLLLL,LLLL
       655,2021/03/31 13:41:00,  0,+  30.3,+  36.8,+  45.3,+  46.1,+ 123.5,+  79.5,+  82.8,+ 113.8,LLLLLLLLLL,LLLL
       656,2021/03/31 13:41:00,500,+  30.4,+  36.8,+  45.2,+  46.2,+ 123.6,+  79.6,+  82.8,+ 113.8,LLLLLLLLLL,LLLL
       657,2021/03/31 13:41:01,  0,+  30.4,+  36.8,+  45.2,+  46.1,+ 123.8,+  79.6,+  82.9,+ 113.9,LLLLLLLLLL,LLLL
       658,2021/03/31 13:41:01,500,+  30.6,+  37.1,+  45.3,+  46.1,+ 123.8,+  79.6,+  82.9,+ 113.9,LLLLLLLLLL,LLLL
       659,2021/03/31 13:41:02,  0,+  30.4,+  36.9,+  45.4,+  46.4,+ 123.9,+  79.5,+  83.0,+ 114.0,LLLLLLLLLL,LLLL
       660,2021/03/31 13:41:02,500,+  30.5,+  37.2,+  45.5,+  46.4,+ 124.1,+  79.5,+  83.1,+ 114.2,LLLLLLLLLL,LLLL
       661,2021/03/31 13:41:03,  0,+  30.6,+  37.0,+  45.5,+  46.5,+ 124.2,+  79.4,+  83.2,+ 114.3,LLLLLLLLLL,LLLL
       662,2021/03/31 13:41:03,500,+  30.6,+  37.2,+  45.3,+  46.6,+ 124.2,+  79.3,+  83.3,+ 114.1,LLLLLLLLLL,LLLL
       663,2021/03/31 13:41:04,  0,+  30.6,+  37.2,+  45.5,+  46.6,+ 124.4,+  79.3,+  83.3,+ 114.3,LLLLLLLLLL,LLLL
       664,2021/03/31 13:41:04,500,+  30.6,+  37.2,+  45.5,+  46.6,+ 124.4,+  79.2,+  83.5,+ 114.3,LLLLLLLLLL,LLLL
       665,2021/03/31 13:41:05,  0,+  30.9,+  37.2,+  45.6,+  46.7,+ 124.6,+  79.2,+  83.5,+ 114.4,LLLLLLLLLL,LLLL
       666,2021/03/31 13:41:05,500,+  30.8,+  37.3,+  46.0,+  46.8,+ 124.7,+  79.2,+  83.5,+ 114.5,LLLLLLLLLL,LLLL
       667,2021/03/31 13:41:06,  0,+  30.9,+  37.6,+  45.8,+  46.8,+ 124.7,+  79.0,+  83.5,+ 114.6,LLLLLLLLLL,LLLL
       668,2021/03/31 13:41:06,500,+  30.7,+  37.5,+  46.0,+  46.9,+ 124.9,+  79.0,+  83.6,+ 114.5,LLLLLLLLLL,LLLL
       669,2021/03/31 13:41:07,  0,+  30.8,+  37.6,+  46.0,+  46.9,+ 125.0,+  79.0,+  83.7,+ 114.6,LLLLLLLLLL,LLLL
       670,2021/03/31 13:41:07,500,+  30.8,+  37.6,+  45.9,+  47.0,+ 125.2,+  79.2,+  83.9,+ 114.9,LLLLLLLLLL,LLLL
       671,2021/03/31 13:41:08,  0,+  30.9,+  37.6,+  46.1,+  47.0,+ 125.2,+  79.0,+  83.8,+ 114.8,LLLLLLLLLL,LLLL
       672,2021/03/31 13:41:08,500,+  31.0,+  37.7,+  46.1,+  47.0,+ 125.3,+  79.1,+  84.0,+ 114.9,LLLLLLLLLL,LLLL
       673,2021/03/31 13:41:09,  0,+  31.0,+  37.7,+  46.3,+  47.2,+ 125.3,+  79.0,+  84.0,+ 114.9,LLLLLLLLLL,LLLL
       674,2021/03/31 13:41:09,500,+  31.0,+  37.7,+  46.3,+  47.3,+ 125.5,+  79.0,+  84.1,+ 115.1,LLLLLLLLLL,LLLL
       675,2021/03/31 13:41:10,  0,+  31.0,+  37.8,+  46.4,+  47.2,+ 125.6,+  79.2,+  84.2,+ 114.9,LLLLLLLLLL,LLLL
       676,2021/03/31 13:41:10,500,+  31.1,+  37.7,+  46.4,+  47.2,+ 125.7,+  79.2,+  84.2,+ 115.1,LLLLLLLLLL,LLLL
       677,2021/03/31 13:41:11,  0,+  31.0,+  37.8,+  46.5,+  47.5,+ 125.7,+  79.3,+  84.3,+ 115.3,LLLLLLLLLL,LLLL
       678,2021/03/31 13:41:11,500,+  31.2,+  37.8,+  46.6,+  47.5,+ 125.9,+  79.3,+  84.3,+ 115.4,LLLLLLLLLL,LLLL
       679,2021/03/31 13:41:12,  0,+  31.1,+  38.0,+  46.6,+  47.5,+ 126.0,+  79.3,+  84.4,+ 115.3,LLLLLLLLLL,LLLL
       680,2021/03/31 13:41:12,500,+  31.1,+  37.9,+  46.7,+  47.5,+ 126.1,+  79.4,+  84.5,+ 115.4,LLLLLLLLLL,LLLL
       681,2021/03/31 13:41:13,  0,+  31.1,+  38.1,+  46.7,+  47.6,+ 126.1,+  79.4,+  84.5,+ 115.4,LLLLLLLLLL,LLLL
       682,2021/03/31 13:41:13,500,+  31.1,+  38.1,+  46.8,+  47.6,+ 126.3,+  79.4,+  84.6,+ 115.5,LLLLLLLLLL,LLLL
       683,2021/03/31 13:41:14,  0,+  31.4,+  38.1,+  46.8,+  47.5,+ 126.4,+  79.6,+  84.7,+ 115.6,LLLLLLLLLL,LLLL
       684,2021/03/31 13:41:14,500,+  31.3,+  38.2,+  46.9,+  47.8,+ 126.4,+  79.5,+  84.8,+ 115.7,LLLLLLLLLL,LLLL
       685,2021/03/31 13:41:15,  0,+  31.3,+  38.1,+  46.9,+  47.9,+ 126.6,+  79.6,+  84.9,+ 115.8,LLLLLLLLLL,LLLL
       686,2021/03/31 13:41:15,500,+  31.3,+  38.1,+  47.0,+  47.9,+ 126.7,+  79.7,+  84.9,+ 115.8,LLLLLLLLLL,LLLL
       687,2021/03/31 13:41:16,  0,+  31.3,+  38.3,+  47.0,+  47.9,+ 126.7,+  79.8,+  85.0,+ 116.0,LLLLLLLLLL,LLLL
       688,2021/03/31 13:41:16,500,+  31.4,+  38.3,+  47.2,+  48.0,+ 126.9,+  79.8,+  85.1,+ 115.9,LLLLLLLLLL,LLLL
       689,2021/03/31 13:41:17,  0,+  31.4,+  38.3,+  47.2,+  48.1,+ 127.0,+  79.9,+  85.1,+ 116.0,LLLLLLLLLL,LLLL
       690,2021/03/31 13:41:17,500,+  31.4,+  38.5,+  47.2,+  48.2,+ 127.1,+  80.0,+  85.2,+ 116.1,LLLLLLLLLL,LLLL
       691,2021/03/31 13:41:18,  0,+  31.4,+  38.4,+  47.3,+  48.2,+ 127.2,+  80.0,+  85.2,+ 116.0,LLLLLLLLLL,LLLL
       692,2021/03/31 13:41:18,500,+  31.4,+  38.5,+  47.3,+  48.2,+ 127.3,+  80.3,+  85.2,+ 116.1,LLLLLLLLLL,LLLL
       693,2021/03/31 13:41:19,  0,+  31.6,+  38.5,+  47.5,+  48.4,+ 127.4,+  80.1,+  85.4,+ 116.3,LLLLLLLLLL,LLLL
       694,2021/03/31 13:41:19,500,+  31.5,+  38.6,+  47.5,+  48.3,+ 127.7,+  80.4,+  85.4,+ 116.2,LLLLLLLLLL,LLLL
       695,2021/03/31 13:41:20,  0,+  31.6,+  38.7,+  47.5,+  48.5,+ 127.6,+  80.3,+  85.6,+ 116.5,LLLLLLLLLL,LLLL
       696,2021/03/31 13:41:20,500,+  31.6,+  38.7,+  47.8,+  48.8,+ 127.6,+  80.3,+  85.7,+ 116.5,LLLLLLLLLL,LLLL
       697,2021/03/31 13:41:21,  0,+  31.6,+  38.8,+  47.7,+  48.7,+ 127.8,+  80.3,+  85.7,+ 116.6,LLLLLLLLLL,LLLL
       698,2021/03/31 13:41:21,500,+  31.6,+  38.8,+  47.8,+  48.9,+ 128.0,+  80.5,+  85.7,+ 116.7,LLLLLLLLLL,LLLL
       699,2021/03/31 13:41:22,  0,+  31.8,+  38.8,+  47.8,+  48.7,+ 128.1,+  80.3,+  85.9,+ 116.8,LLLLLLLLLL,LLLL
       700,2021/03/31 13:41:22,500,+  31.9,+  38.9,+  48.1,+  48.8,+ 128.2,+  80.4,+  85.9,+ 116.8,LLLLLLLLLL,LLLL
       701,2021/03/31 13:41:23,  0,+  31.9,+  39.0,+  48.2,+  48.9,+ 128.3,+  80.4,+  85.9,+ 117.0,LLLLLLLLLL,LLLL
       702,2021/03/31 13:41:23,500,+  31.9,+  39.0,+  48.2,+  49.0,+ 128.4,+  80.4,+  86.0,+ 116.9,LLLLLLLLLL,LLLL
       703,2021/03/31 13:41:24,  0,+  32.1,+  39.0,+  48.3,+  49.2,+ 128.5,+  80.5,+  86.0,+ 117.0,LLLLLLLLLL,LLLL
       704,2021/03/31 13:41:24,500,+  31.9,+  39.1,+  48.4,+  49.2,+ 128.5,+  80.4,+  86.2,+ 117.1,LLLLLLLLLL,LLLL
       705,2021/03/31 13:41:25,  0,+  31.9,+  39.2,+  48.5,+  49.3,+ 128.6,+  80.4,+  86.2,+ 117.4,LLLLLLLLLL,LLLL
       706,2021/03/31 13:41:25,500,+  32.1,+  39.3,+  48.4,+  49.3,+ 128.8,+  80.4,+  86.3,+ 117.1,LLLLLLLLLL,LLLL
       707,2021/03/31 13:41:26,  0,+  31.9,+  39.4,+  48.3,+  49.3,+ 128.9,+  80.4,+  86.4,+ 117.4,LLLLLLLLLL,LLLL
       708,2021/03/31 13:41:26,500,+  32.1,+  39.4,+  48.5,+  49.3,+ 128.9,+  80.3,+  86.4,+ 117.3,LLLLLLLLLL,LLLL
       709,2021/03/31 13:41:27,  0,+  31.9,+  39.4,+  48.5,+  49.5,+ 129.0,+  80.4,+  86.4,+ 117.4,LLLLLLLLLL,LLLL
       710,2021/03/31 13:41:27,500,+  32.1,+  39.5,+  48.6,+  49.6,+ 129.3,+  80.4,+  86.6,+ 117.4,LLLLLLLLLL,LLLL
       711,2021/03/31 13:41:28,  0,+  32.1,+  39.5,+  48.7,+  49.7,+ 129.3,+  80.5,+  86.6,+ 117.5,LLLLLLLLLL,LLLL
       712,2021/03/31 13:41:28,500,+  32.1,+  39.4,+  48.7,+  49.8,+ 129.2,+  80.4,+  86.7,+ 117.6,LLLLLLLLLL,LLLL
       713,2021/03/31 13:41:29,  0,+  32.2,+  39.6,+  48.7,+  49.6,+ 129.7,+  80.5,+  86.7,+ 117.7,LLLLLLLLLL,LLLL
       714,2021/03/31 13:41:29,500,+  32.3,+  39.7,+  48.9,+  49.8,+ 129.6,+  80.6,+  86.8,+ 117.8,LLLLLLLLLL,LLLL
       715,2021/03/31 13:41:30,  0,+  32.4,+  39.8,+  48.9,+  49.8,+ 129.7,+  80.7,+  86.8,+ 117.8,LLLLLLLLLL,LLLL
       716,2021/03/31 13:41:30,500,+  32.3,+  39.8,+  49.0,+  49.9,+ 129.8,+  80.6,+  87.0,+ 117.9,LLLLLLLLLL,LLLL
       717,2021/03/31 13:41:31,  0,+  32.4,+  40.1,+  48.9,+  49.8,+ 129.8,+  80.6,+  87.0,+ 118.0,LLLLLLLLLL,LLLL
       718,2021/03/31 13:41:31,500,+  32.3,+  39.9,+  49.0,+  50.1,+ 130.0,+  80.7,+  87.0,+ 118.0,LLLLLLLLLL,LLLL
       719,2021/03/31 13:41:32,  0,+  32.3,+  39.8,+  49.3,+  50.1,+ 130.1,+  80.8,+  87.2,+ 118.1,LLLLLLLLLL,LLLL
       720,2021/03/31 13:41:32,500,+  32.1,+  39.8,+  49.2,+  50.1,+ 130.2,+  80.8,+  87.2,+ 118.2,LLLLLLLLLL,LLLL
       721,2021/03/31 13:41:33,  0,+  32.4,+  40.0,+  49.2,+  50.1,+ 130.3,+  80.9,+  87.4,+ 118.2,LLLLLLLLLL,LLLL
       722,2021/03/31 13:41:33,500,+  32.4,+  40.0,+  49.3,+  50.2,+ 130.4,+  80.9,+  87.4,+ 118.2,LLLLLLLLLL,LLLL
       723,2021/03/31 13:41:34,  0,+  32.6,+  40.2,+  49.3,+  50.2,+ 130.5,+  80.9,+  87.4,+ 118.3,LLLLLLLLLL,LLLL
       724,2021/03/31 13:41:34,500,+  32.6,+  40.2,+  49.5,+  50.4,+ 130.6,+  81.0,+  87.6,+ 118.3,LLLLLLLLLL,LLLL
       725,2021/03/31 13:41:35,  0,+  32.6,+  40.3,+  49.5,+  50.4,+ 130.6,+  81.3,+  87.7,+ 118.3,LLLLLLLLLL,LLLL
       726,2021/03/31 13:41:35,500,+  32.6,+  40.3,+  49.7,+  50.6,+ 130.8,+  81.5,+  87.7,+ 118.3,LLLLLLLLLL,LLLL
       727,2021/03/31 13:41:36,  0,+  32.7,+  40.4,+  49.7,+  50.5,+ 130.8,+  81.7,+  87.7,+ 118.6,LLLLLLLLLL,LLLL
       728,2021/03/31 13:41:36,500,+  32.8,+  40.4,+  49.6,+  50.6,+ 131.0,+  81.8,+  87.9,+ 118.6,LLLLLLLLLL,LLLL
       729,2021/03/31 13:41:37,  0,+  32.7,+  40.5,+  49.8,+  50.6,+ 131.1,+  81.8,+  87.9,+ 118.5,LLLLLLLLLL,LLLL
       730,2021/03/31 13:41:37,500,+  32.8,+  40.6,+  49.8,+  50.7,+ 131.3,+  81.9,+  88.0,+ 118.6,LLLLLLLLLL,LLLL
       731,2021/03/31 13:41:38,  0,+  32.8,+  40.6,+  49.9,+  50.8,+ 131.2,+  81.9,+  88.0,+ 118.8,LLLLLLLLLL,LLLL
       732,2021/03/31 13:41:38,500,+  32.9,+  40.7,+  50.0,+  50.9,+ 131.3,+  81.9,+  88.1,+ 118.9,LLLLLLLLLL,LLLL
       733,2021/03/31 13:41:39,  0,+  32.9,+  40.8,+  50.1,+  50.9,+ 131.4,+  81.9,+  88.2,+ 118.9,LLLLLLLLLL,LLLL
       734,2021/03/31 13:41:39,500,+  32.9,+  40.9,+  50.2,+  51.1,+ 131.5,+  82.0,+  88.2,+ 119.1,LLLLLLLLLL,LLLL
       735,2021/03/31 13:41:40,  0,+  32.9,+  40.9,+  50.2,+  51.1,+ 131.9,+  82.1,+  88.3,+ 119.1,LLLLLLLLLL,LLLL
       736,2021/03/31 13:41:40,500,+  33.0,+  40.9,+  50.2,+  51.1,+ 131.8,+  82.1,+  88.4,+ 119.2,LLLLLLLLLL,LLLL
       737,2021/03/31 13:41:41,  0,+  33.0,+  41.0,+  50.2,+  51.3,+ 131.9,+  82.1,+  88.4,+ 119.2,LLLLLLLLLL,LLLL
       738,2021/03/31 13:41:41,500,+  33.1,+  41.1,+  50.4,+  51.3,+ 132.0,+  82.2,+  88.5,+ 119.2,LLLLLLLLLL,LLLL
       739,2021/03/31 13:41:42,  0,+  32.9,+  41.1,+  50.4,+  51.4,+ 132.1,+  82.2,+  88.6,+ 119.4,LLLLLLLLLL,LLLL
       740,2021/03/31 13:41:42,500,+  33.1,+  41.1,+  50.4,+  51.3,+ 132.2,+  82.2,+  88.7,+ 119.4,LLLLLLLLLL,LLLL
       741,2021/03/31 13:41:43,  0,+  33.1,+  41.3,+  50.7,+  51.5,+ 132.3,+  82.3,+  88.8,+ 119.5,LLLLLLLLLL,LLLL
       742,2021/03/31 13:41:43,500,+  33.1,+  41.3,+  50.7,+  51.4,+ 132.2,+  82.5,+  88.8,+ 119.5,LLLLLLLLLL,LLLL
       743,2021/03/31 13:41:44,  0,+  33.1,+  41.3,+  50.8,+  51.6,+ 132.5,+  82.5,+  88.9,+ 119.5,LLLLLLLLLL,LLLL
       744,2021/03/31 13:41:44,500,+  33.2,+  41.4,+  50.8,+  51.6,+ 132.6,+  82.6,+  89.0,+ 119.7,LLLLLLLLLL,LLLL
       745,2021/03/31 13:41:45,  0,+  33.2,+  41.3,+  50.8,+  51.7,+ 132.6,+  82.8,+  89.0,+ 119.8,LLLLLLLLLL,LLLL
       746,2021/03/31 13:41:45,500,+  33.2,+  41.4,+  50.9,+  51.7,+ 132.7,+  82.7,+  89.0,+ 119.9,LLLLLLLLLL,LLLL
       747,2021/03/31 13:41:46,  0,+  33.3,+  41.5,+  51.0,+  51.7,+ 132.8,+  82.7,+  89.1,+ 119.8,LLLLLLLLLL,LLLL
       748,2021/03/31 13:41:46,500,+  33.2,+  41.4,+  51.1,+  51.8,+ 133.0,+  82.7,+  89.1,+ 119.9,LLLLLLLLLL,LLLL
       749,2021/03/31 13:41:47,  0,+  33.3,+  41.4,+  51.1,+  51.9,+ 133.2,+  82.7,+  89.3,+ 119.9,LLLLLLLLLL,LLLL
       750,2021/03/31 13:41:47,500,+  33.2,+  41.6,+  51.1,+  52.1,+ 133.1,+  82.7,+  89.3,+ 120.0,LLLLLLLLLL,LLLL
       751,2021/03/31 13:41:48,  0,+  33.3,+  41.6,+  51.1,+  52.2,+ 133.2,+  82.6,+  89.3,+ 120.1,LLLLLLLLLL,LLLL
       752,2021/03/31 13:41:48,500,+  33.3,+  41.7,+  51.3,+  52.1,+ 133.3,+  82.7,+  89.4,+ 120.0,LLLLLLLLLL,LLLL
