Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,4474      
Trigger,0         
Start time,2021-03-25,09:32:01
End time,2021-03-25,10:09:18
Trigger time,2021-03-25,09:32:01
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,0,17,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
       964,2021/03/25 09:40:02,500,+  45.3,+  52.9,+  45.5,+  46.9,+  49.0,+  99.2,+ 103.9,+ 133.9,LLLLLLLLLL,LLLL
       965,2021/03/25 09:40:03,  0,+  45.1,+  52.9,+  45.6,+  46.9,+  49.0,+  99.2,+ 103.9,+ 134.1,LLLLLLLLLL,LLLL
       966,2021/03/25 09:40:03,500,+  45.1,+  53.0,+  45.6,+  47.0,+  49.2,+  99.2,+ 104.0,+ 134.0,LLLLLLLLLL,LLLL
       967,2021/03/25 09:40:04,  0,+  45.2,+  53.0,+  45.8,+  47.0,+  49.2,+  99.3,+ 104.1,+ 134.2,LLLLLLLLLL,LLLL
       968,2021/03/25 09:40:04,500,+  45.2,+  53.1,+  45.9,+  47.2,+  49.2,+  99.5,+ 104.1,+ 134.3,LLLLLLLLLL,LLLL
       969,2021/03/25 09:40:05,  0,+  45.2,+  53.2,+  46.0,+  47.2,+  49.2,+  99.5,+ 104.1,+ 134.4,LLLLLLLLLL,LLLL
       970,2021/03/25 09:40:05,500,+  45.2,+  53.1,+  46.0,+  47.3,+  49.4,+  99.5,+ 104.2,+ 134.5,LLLLLLLLLL,LLLL
       971,2021/03/25 09:40:06,  0,+  45.2,+  53.3,+  46.0,+  47.3,+  49.4,+  99.6,+ 104.4,+ 134.5,LLLLLLLLLL,LLLL
       972,2021/03/25 09:40:06,500,+  45.3,+  53.3,+  46.1,+  47.2,+  49.5,+  99.5,+ 104.4,+ 134.5,LLLLLLLLLL,LLLL
       973,2021/03/25 09:40:07,  0,+  45.4,+  53.5,+  46.1,+  47.3,+  49.5,+  99.6,+ 104.4,+ 134.6,LLLLLLLLLL,LLLL
       974,2021/03/25 09:40:07,500,+  45.6,+  53.5,+  46.2,+  47.3,+  49.6,+  99.8,+ 104.4,+ 134.7,LLLLLLLLLL,LLLL
       975,2021/03/25 09:40:08,  0,+  45.5,+  53.6,+  46.4,+  47.5,+  49.6,+  99.9,+ 104.4,+ 134.7,LLLLLLLLLL,LLLL
       976,2021/03/25 09:40:08,500,+  45.7,+  53.7,+  46.4,+  47.6,+  49.8,+  99.9,+ 104.4,+ 134.9,LLLLLLLLLL,LLLL
       977,2021/03/25 09:40:09,  0,+  45.5,+  53.7,+  46.5,+  47.6,+  49.8,+  99.9,+ 104.3,+ 134.9,LLLLLLLLLL,LLLL
       978,2021/03/25 09:40:09,500,+  45.8,+  53.8,+  46.4,+  47.5,+  49.8,+ 100.1,+ 104.4,+ 134.9,LLLLLLLLLL,LLLL
       979,2021/03/25 09:40:10,  0,+  45.8,+  53.9,+  46.5,+  47.6,+  49.9,+ 100.2,+ 104.3,+ 135.0,LLLLLLLLLL,LLLL
       980,2021/03/25 09:40:10,500,+  45.8,+  53.9,+  46.6,+  47.8,+  49.9,+ 100.2,+ 104.3,+ 135.1,LLLLLLLLLL,LLLL
       981,2021/03/25 09:40:11,  0,+  45.8,+  54.0,+  46.6,+  47.9,+  50.1,+ 100.2,+ 104.3,+ 135.1,LLLLLLLLLL,LLLL
       982,2021/03/25 09:40:11,500,+  45.8,+  54.0,+  46.6,+  47.9,+  50.0,+ 100.4,+ 104.4,+ 135.2,LLLLLLLLLL,LLLL
       983,2021/03/25 09:40:12,  0,+  45.9,+  54.0,+  46.7,+  47.9,+  50.1,+ 100.4,+ 104.3,+ 135.2,LLLLLLLLLL,LLLL
       984,2021/03/25 09:40:12,500,+  45.9,+  54.1,+  46.8,+  47.9,+  50.2,+ 100.4,+ 104.4,+ 135.4,LLLLLLLLLL,LLLL
       985,2021/03/25 09:40:13,  0,+  45.9,+  54.2,+  46.9,+  48.1,+  50.2,+ 100.6,+ 104.4,+ 135.5,LLLLLLLLLL,LLLL
       986,2021/03/25 09:40:13,500,+  46.1,+  54.2,+  46.9,+  48.0,+  50.2,+ 100.5,+ 104.7,+ 135.5,LLLLLLLLLL,LLLL
       987,2021/03/25 09:40:14,  0,+  46.0,+  54.3,+  46.9,+  48.0,+  50.3,+ 100.7,+ 104.8,+ 135.5,LLLLLLLLLL,LLLL
       988,2021/03/25 09:40:14,500,+  45.8,+  54.3,+  46.9,+  48.1,+  50.3,+ 100.7,+ 105.0,+ 135.6,LLLLLLLLLL,LLLL
       989,2021/03/25 09:40:15,  0,+  46.1,+  54.3,+  47.0,+  48.4,+  50.3,+ 100.8,+ 105.1,+ 135.6,LLLLLLLLLL,LLLL
       990,2021/03/25 09:40:15,500,+  46.1,+  54.5,+  47.1,+  48.2,+  50.5,+ 100.9,+ 105.1,+ 135.6,LLLLLLLLLL,LLLL
       991,2021/03/25 09:40:16,  0,+  46.3,+  54.6,+  47.1,+  48.5,+  50.5,+ 101.0,+ 105.1,+ 135.6,LLLLLLLLLL,LLLL
       992,2021/03/25 09:40:16,500,+  46.4,+  54.6,+  47.2,+  48.4,+  50.5,+ 101.0,+ 105.1,+ 135.7,LLLLLLLLLL,LLLL
       993,2021/03/25 09:40:17,  0,+  46.3,+  54.7,+  47.2,+  48.5,+  50.5,+ 101.2,+ 104.9,+ 135.9,LLLLLLLLLL,LLLL
       994,2021/03/25 09:40:17,500,+  46.4,+  54.8,+  47.3,+  48.5,+  50.7,+ 101.1,+ 105.0,+ 136.0,LLLLLLLLLL,LLLL
       995,2021/03/25 09:40:18,  0,+  46.4,+  54.9,+  47.4,+  48.6,+  50.7,+ 101.3,+ 105.0,+ 136.0,LLLLLLLLLL,LLLL
       996,2021/03/25 09:40:18,500,+  46.4,+  54.8,+  47.6,+  48.8,+  50.9,+ 101.4,+ 104.9,+ 136.1,LLLLLLLLLL,LLLL
       997,2021/03/25 09:40:19,  0,+  46.5,+  55.1,+  47.6,+  48.7,+  50.8,+ 101.4,+ 105.1,+ 136.3,LLLLLLLLLL,LLLL
       998,2021/03/25 09:40:19,500,+  46.3,+  55.1,+  47.7,+  48.9,+  51.0,+ 101.5,+ 105.2,+ 136.4,LLLLLLLLLL,LLLL
       999,2021/03/25 09:40:20,  0,+  46.5,+  55.3,+  47.8,+  48.9,+  51.0,+ 101.6,+ 105.4,+ 136.5,LLLLLLLLLL,LLLL
      1000,2021/03/25 09:40:20,500,+  46.5,+  55.3,+  47.8,+  49.0,+  51.1,+ 101.8,+ 105.4,+ 136.4,LLLLLLLLLL,LLLL
      1001,2021/03/25 09:40:21,  0,+  46.6,+  55.4,+  47.9,+  48.9,+  51.1,+ 101.8,+ 105.5,+ 136.6,LLLLLLLLLL,LLLL
      1002,2021/03/25 09:40:21,500,+  46.6,+  55.4,+  47.9,+  49.3,+  51.2,+ 101.9,+ 105.4,+ 136.7,LLLLLLLLLL,LLLL
      1003,2021/03/25 09:40:22,  0,+  46.7,+  55.4,+  48.0,+  49.0,+  51.3,+ 101.9,+ 105.5,+ 136.6,LLLLLLLLLL,LLLL
      1004,2021/03/25 09:40:22,500,+  46.7,+  55.6,+  48.1,+  49.3,+  51.3,+ 101.9,+ 105.5,+ 136.6,LLLLLLLLLL,LLLL
      1005,2021/03/25 09:40:23,  0,+  46.8,+  55.5,+  48.1,+  49.3,+  51.3,+ 102.0,+ 105.5,+ 136.7,LLLLLLLLLL,LLLL
      1006,2021/03/25 09:40:23,500,+  46.9,+  55.6,+  48.2,+  49.3,+  51.4,+ 102.0,+ 105.6,+ 136.8,LLLLLLLLLL,LLLL
      1007,2021/03/25 09:40:24,  0,+  46.9,+  55.7,+  48.2,+  49.4,+  51.4,+ 102.1,+ 105.5,+ 136.9,LLLLLLLLLL,LLLL
      1008,2021/03/25 09:40:24,500,+  46.9,+  55.7,+  48.4,+  49.6,+  51.4,+ 102.1,+ 105.8,+ 136.7,LLLLLLLLLL,LLLL
      1009,2021/03/25 09:40:25,  0,+  46.9,+  55.7,+  48.5,+  49.5,+  51.5,+ 102.3,+ 105.9,+ 137.0,LLLLLLLLLL,LLLL
      1010,2021/03/25 09:40:25,500,+  46.8,+  55.7,+  48.4,+  49.5,+  51.5,+ 102.3,+ 106.1,+ 137.0,LLLLLLLLLL,LLLL
      1011,2021/03/25 09:40:26,  0,+  46.9,+  55.9,+  48.4,+  49.5,+  51.5,+ 102.3,+ 106.2,+ 136.9,LLLLLLLLLL,LLLL
      1012,2021/03/25 09:40:26,500,+  46.7,+  55.9,+  48.5,+  49.6,+  51.6,+ 102.3,+ 106.3,+ 137.2,LLLLLLLLLL,LLLL
      1013,2021/03/25 09:40:27,  0,+  46.9,+  55.9,+  48.5,+  49.6,+  51.6,+ 102.3,+ 106.4,+ 137.0,LLLLLLLLLL,LLLL
      1014,2021/03/25 09:40:27,500,+  47.0,+  56.0,+  48.6,+  49.7,+  51.6,+ 102.4,+ 106.5,+ 137.0,LLLLLLLLLL,LLLL
      1015,2021/03/25 09:40:28,  0,+  46.9,+  56.0,+  48.7,+  49.8,+  51.7,+ 102.4,+ 106.5,+ 137.3,LLLLLLLLLL,LLLL
      1016,2021/03/25 09:40:28,500,+  47.0,+  56.1,+  49.4,+  49.8,+  51.7,+ 102.5,+ 106.5,+ 137.1,LLLLLLLLLL,LLLL
      1017,2021/03/25 09:40:29,  0,+  46.9,+  56.2,+  49.4,+  49.9,+  51.8,+ 102.6,+ 106.6,+ 137.4,LLLLLLLLLL,LLLL
      1018,2021/03/25 09:40:29,500,+  47.0,+  56.2,+  49.5,+  49.9,+  51.7,+ 102.6,+ 106.6,+ 137.2,LLLLLLLLLL,LLLL
      1019,2021/03/25 09:40:30,  0,+  47.0,+  56.2,+  49.5,+  49.8,+  51.9,+ 102.6,+ 106.6,+ 137.4,LLLLLLLLLL,LLLL
      1020,2021/03/25 09:40:30,500,+  47.0,+  56.3,+  49.5,+  49.9,+  51.8,+ 102.7,+ 106.6,+ 137.4,LLLLLLLLLL,LLLL
      1021,2021/03/25 09:40:31,  0,+  47.0,+  56.3,+  49.6,+  49.9,+  51.9,+ 102.8,+ 106.6,+ 137.4,LLLLLLLLLL,LLLL
      1022,2021/03/25 09:40:31,500,+  47.1,+  56.4,+  49.8,+  49.9,+  52.0,+ 102.9,+ 106.6,+ 137.6,LLLLLLLLLL,LLLL
      1023,2021/03/25 09:40:32,  0,+  47.1,+  56.4,+  49.8,+  50.1,+  52.0,+ 102.9,+ 106.5,+ 137.6,LLLLLLLLLL,LLLL
      1024,2021/03/25 09:40:32,500,+  47.0,+  56.5,+  49.9,+  50.1,+  52.1,+ 103.0,+ 106.5,+ 137.5,LLLLLLLLLL,LLLL
      1025,2021/03/25 09:40:33,  0,+  47.3,+  56.5,+  49.7,+  50.0,+  52.1,+ 103.0,+ 106.5,+ 137.7,LLLLLLLLLL,LLLL
      1026,2021/03/25 09:40:33,500,+  47.3,+  56.6,+  49.8,+  50.2,+  52.2,+ 103.2,+ 106.4,+ 138.0,LLLLLLLLLL,LLLL
      1027,2021/03/25 09:40:34,  0,+  47.4,+  56.6,+  49.9,+  50.2,+  52.3,+ 103.4,+ 106.5,+ 137.9,LLLLLLLLLL,LLLL
      1028,2021/03/25 09:40:34,500,+  47.5,+  56.8,+  50.1,+  50.3,+  52.4,+ 103.4,+ 106.4,+ 138.2,LLLLLLLLLL,LLLL
      1029,2021/03/25 09:40:35,  0,+  47.6,+  56.9,+  50.1,+  50.3,+  52.5,+ 103.4,+ 106.5,+ 138.2,LLLLLLLLLL,LLLL
      1030,2021/03/25 09:40:35,500,+  47.6,+  56.9,+  50.1,+  50.6,+  52.6,+ 103.6,+ 106.5,+ 138.2,LLLLLLLLLL,LLLL
      1031,2021/03/25 09:40:36,  0,+  47.6,+  57.0,+  50.3,+  50.7,+  52.7,+ 103.6,+ 106.6,+ 138.2,LLLLLLLLLL,LLLL
      1032,2021/03/25 09:40:36,500,+  47.7,+  57.1,+  50.2,+  50.7,+  52.7,+ 103.8,+ 106.6,+ 138.2,LLLLLLLLLL,LLLL
      1033,2021/03/25 09:40:37,  0,+  47.8,+  57.1,+  50.2,+  50.8,+  52.8,+ 103.8,+ 106.8,+ 138.5,LLLLLLLLLL,LLLL
      1034,2021/03/25 09:40:37,500,+  47.9,+  57.1,+  50.2,+  50.6,+  52.7,+ 103.8,+ 107.0,+ 138.5,LLLLLLLLLL,LLLL
      1035,2021/03/25 09:40:38,  0,+  47.8,+  57.1,+  50.4,+  50.8,+  52.7,+ 103.8,+ 107.3,+ 138.4,LLLLLLLLLL,LLLL
      1036,2021/03/25 09:40:38,500,+  47.8,+  57.3,+  50.4,+  50.8,+  52.8,+ 103.9,+ 107.4,+ 138.5,LLLLLLLLLL,LLLL
      1037,2021/03/25 09:40:39,  0,+  47.9,+  57.4,+  50.5,+  50.9,+  52.9,+ 104.0,+ 107.4,+ 138.6,LLLLLLLLLL,LLLL
      1038,2021/03/25 09:40:39,500,+  48.1,+  57.5,+  50.5,+  51.1,+  53.0,+ 104.0,+ 107.6,+ 138.7,LLLLLLLLLL,LLLL
      1039,2021/03/25 09:40:40,  0,+  48.1,+  57.5,+  50.6,+  51.1,+  53.0,+ 104.1,+ 107.9,+ 138.8,LLLLLLLLLL,LLLL
      1040,2021/03/25 09:40:40,500,+  48.1,+  57.5,+  50.7,+  51.1,+  53.0,+ 104.2,+ 108.0,+ 138.8,LLLLLLLLLL,LLLL
      1041,2021/03/25 09:40:41,  0,+  48.1,+  57.7,+  50.7,+  51.3,+  53.1,+ 104.3,+ 108.2,+ 138.8,LLLLLLLLLL,LLLL
      1042,2021/03/25 09:40:41,500,+  48.1,+  57.7,+  50.7,+  51.0,+  53.1,+ 104.2,+ 108.2,+ 138.8,LLLLLLLLLL,LLLL
      1043,2021/03/25 09:40:42,  0,+  47.9,+  57.8,+  50.8,+  51.1,+  53.1,+ 104.3,+ 108.2,+ 139.0,LLLLLLLLLL,LLLL
      1044,2021/03/25 09:40:42,500,+  48.1,+  57.8,+  51.0,+  51.1,+  53.1,+ 104.4,+ 108.3,+ 138.9,LLLLLLLLLL,LLLL
      1045,2021/03/25 09:40:43,  0,+  48.0,+  57.8,+  51.0,+  51.3,+  53.3,+ 104.4,+ 108.4,+ 139.0,LLLLLLLLLL,LLLL
      1046,2021/03/25 09:40:43,500,+  47.9,+  57.9,+  51.0,+  51.3,+  53.3,+ 104.5,+ 108.7,+ 139.2,LLLLLLLLLL,LLLL
      1047,2021/03/25 09:40:44,  0,+  48.1,+  58.0,+  51.1,+  51.4,+  53.4,+ 104.6,+ 108.5,+ 139.2,LLLLLLLLLL,LLLL
      1048,2021/03/25 09:40:44,500,+  48.2,+  58.2,+  51.1,+  51.3,+  53.4,+ 104.8,+ 108.7,+ 139.3,LLLLLLLLLL,LLLL
      1049,2021/03/25 09:40:45,  0,+  48.2,+  58.2,+  51.1,+  51.3,+  53.6,+ 104.8,+ 108.7,+ 139.3,LLLLLLLLLL,LLLL
      1050,2021/03/25 09:40:45,500,+  48.2,+  58.2,+  51.3,+  51.4,+  53.5,+ 104.9,+ 108.8,+ 139.6,LLLLLLLLLL,LLLL
      1051,2021/03/25 09:40:46,  0,+  48.4,+  58.3,+  51.2,+  51.5,+  53.6,+ 104.9,+ 108.8,+ 139.5,LLLLLLLLLL,LLLL
      1052,2021/03/25 09:40:46,500,+  48.2,+  58.2,+  51.2,+  51.4,+  53.6,+ 104.9,+ 108.9,+ 139.6,LLLLLLLLLL,LLLL
      1053,2021/03/25 09:40:47,  0,+  48.4,+  58.2,+  51.1,+  51.4,+  53.7,+ 105.0,+ 108.9,+ 139.6,LLLLLLLLLL,LLLL
      1054,2021/03/25 09:40:47,500,+  48.3,+  58.2,+  51.2,+  51.4,+  53.7,+ 104.9,+ 108.8,+ 139.5,LLLLLLLLLL,LLLL
      1055,2021/03/25 09:40:48,  0,+  48.4,+  58.3,+  51.1,+  51.4,+  53.7,+ 105.1,+ 108.7,+ 139.5,LLLLLLLLLL,LLLL
      1056,2021/03/25 09:40:48,500,+  48.4,+  58.4,+  51.1,+  51.4,+  53.7,+ 105.1,+ 108.6,+ 139.7,LLLLLLLLLL,LLLL
      1057,2021/03/25 09:40:49,  0,+  48.3,+  58.5,+  51.3,+  51.6,+  53.8,+ 105.1,+ 108.7,+ 139.7,LLLLLLLLLL,LLLL
      1058,2021/03/25 09:40:49,500,+  48.6,+  58.5,+  51.4,+  51.7,+  53.9,+ 105.1,+ 108.6,+ 139.8,LLLLLLLLLL,LLLL
      1059,2021/03/25 09:40:50,  0,+  48.5,+  58.6,+  51.3,+  51.8,+  53.9,+ 105.4,+ 108.6,+ 139.9,LLLLLLLLLL,LLLL
      1060,2021/03/25 09:40:50,500,+  48.7,+  58.6,+  51.6,+  51.8,+  54.0,+ 105.5,+ 108.6,+ 140.1,LLLLLLLLLL,LLLL
      1061,2021/03/25 09:40:51,  0,+  48.7,+  58.7,+  51.6,+  52.0,+  54.0,+ 105.5,+ 108.5,+ 140.0,LLLLLLLLLL,LLLL
      1062,2021/03/25 09:40:51,500,+  48.7,+  58.8,+  51.6,+  52.1,+  54.0,+ 105.5,+ 108.7,+ 140.0,LLLLLLLLLL,LLLL
      1063,2021/03/25 09:40:52,  0,+  48.8,+  58.9,+  51.7,+  52.1,+  54.2,+ 105.7,+ 108.5,+ 140.3,LLLLLLLLLL,LLLL
      1064,2021/03/25 09:40:52,500,+  49.0,+  59.0,+  51.8,+  52.3,+  54.2,+ 105.7,+ 108.6,+ 140.4,LLLLLLLLLL,LLLL
      1065,2021/03/25 09:40:53,  0,+  49.1,+  58.9,+  51.9,+  52.2,+  54.3,+ 105.8,+ 108.5,+ 140.4,LLLLLLLLLL,LLLL
      1066,2021/03/25 09:40:53,500,+  49.2,+  59.1,+  51.7,+  52.4,+  54.4,+ 106.0,+ 108.7,+ 140.4,LLLLLLLLLL,LLLL
      1067,2021/03/25 09:40:54,  0,+  49.2,+  59.2,+  52.0,+  52.3,+  54.4,+ 106.0,+ 108.7,+ 140.4,LLLLLLLLLL,LLLL
      1068,2021/03/25 09:40:54,500,+  49.1,+  59.3,+  51.9,+  52.3,+  54.5,+ 106.0,+ 108.7,+ 140.6,LLLLLLLLLL,LLLL
      1069,2021/03/25 09:40:55,  0,+  49.2,+  59.3,+  52.0,+  52.4,+  54.5,+ 106.1,+ 108.7,+ 140.7,LLLLLLLLLL,LLLL
      1070,2021/03/25 09:40:55,500,+  49.3,+  59.3,+  52.1,+  52.4,+  54.6,+ 106.1,+ 109.0,+ 140.5,LLLLLLLLLL,LLLL
      1071,2021/03/25 09:40:56,  0,+  49.2,+  59.4,+  52.1,+  52.7,+  54.6,+ 106.3,+ 109.1,+ 140.8,LLLLLLLLLL,LLLL
      1072,2021/03/25 09:40:56,500,+  49.2,+  59.4,+  52.1,+  52.7,+  54.6,+ 106.2,+ 109.3,+ 140.8,LLLLLLLLLL,LLLL
      1073,2021/03/25 09:40:57,  0,+  49.1,+  59.4,+  52.1,+  52.6,+  54.8,+ 106.3,+ 109.4,+ 140.7,LLLLLLLLLL,LLLL
      1074,2021/03/25 09:40:57,500,+  49.2,+  59.6,+  52.2,+  52.7,+  54.7,+ 106.3,+ 109.6,+ 140.8,LLLLLLLLLL,LLLL
      1075,2021/03/25 09:40:58,  0,+  49.1,+  59.6,+  52.2,+  52.7,+  54.9,+ 106.5,+ 109.6,+ 140.8,LLLLLLLLLL,LLLL
      1076,2021/03/25 09:40:58,500,+  49.3,+  59.6,+  52.4,+  52.9,+  54.9,+ 106.5,+ 109.8,+ 141.0,LLLLLLLLLL,LLLL
      1077,2021/03/25 09:40:59,  0,+  49.4,+  59.7,+  52.3,+  52.8,+  55.1,+ 106.6,+ 110.1,+ 141.0,LLLLLLLLLL,LLLL
      1078,2021/03/25 09:40:59,500,+  49.5,+  59.8,+  52.4,+  53.1,+  55.1,+ 106.7,+ 110.2,+ 141.0,LLLLLLLLLL,LLLL
      1079,2021/03/25 09:41:00,  0,+  49.5,+  59.9,+  52.5,+  53.2,+  55.1,+ 106.8,+ 110.4,+ 141.3,LLLLLLLLLL,LLLL
      1080,2021/03/25 09:41:00,500,+  49.4,+  60.0,+  52.6,+  53.2,+  55.2,+ 106.9,+ 110.4,+ 141.3,LLLLLLLLLL,LLLL
      1081,2021/03/25 09:41:01,  0,+  49.5,+  60.1,+  52.6,+  53.2,+  55.3,+ 106.9,+ 110.4,+ 141.5,LLLLLLLLLL,LLLL
      1082,2021/03/25 09:41:01,500,+  49.7,+  60.0,+  52.7,+  53.1,+  55.3,+ 106.9,+ 110.5,+ 141.5,LLLLLLLLLL,LLLL
      1083,2021/03/25 09:41:02,  0,+  49.7,+  60.2,+  52.7,+  53.3,+  55.4,+ 106.9,+ 110.6,+ 141.5,LLLLLLLLLL,LLLL
      1084,2021/03/25 09:41:02,500,+  49.7,+  60.3,+  52.8,+  53.2,+  55.4,+ 107.0,+ 110.7,+ 141.6,LLLLLLLLLL,LLLL
      1085,2021/03/25 09:41:03,  0,+  49.8,+  60.3,+  52.8,+  53.2,+  55.5,+ 107.1,+ 110.8,+ 141.6,LLLLLLLLLL,LLLL
      1086,2021/03/25 09:41:03,500,+  49.9,+  60.4,+  52.8,+  53.1,+  55.5,+ 107.2,+ 110.9,+ 141.6,LLLLLLLLLL,LLLL
      1087,2021/03/25 09:41:04,  0,+  49.8,+  60.4,+  53.0,+  53.1,+  55.7,+ 107.3,+ 111.0,+ 141.8,LLLLLLLLLL,LLLL
      1088,2021/03/25 09:41:04,500,+  49.8,+  60.4,+  53.0,+  53.2,+  55.6,+ 107.3,+ 111.0,+ 141.6,LLLLLLLLLL,LLLL
      1089,2021/03/25 09:41:05,  0,+  49.8,+  60.5,+  53.0,+  53.3,+  55.7,+ 107.4,+ 111.0,+ 141.9,LLLLLLLLLL,LLLL
      1090,2021/03/25 09:41:05,500,+  49.8,+  60.5,+  53.1,+  53.3,+  55.7,+ 107.4,+ 111.2,+ 141.9,LLLLLLLLLL,LLLL
      1091,2021/03/25 09:41:06,  0,+  49.8,+  60.5,+  53.2,+  53.4,+  55.8,+ 107.6,+ 111.1,+ 142.0,LLLLLLLLLL,LLLL
      1092,2021/03/25 09:41:06,500,+  49.7,+  60.7,+  53.2,+  53.4,+  55.9,+ 107.6,+ 110.9,+ 142.1,LLLLLLLLLL,LLLL
      1093,2021/03/25 09:41:07,  0,+  49.9,+  60.7,+  53.1,+  53.4,+  55.9,+ 107.6,+ 111.1,+ 142.0,LLLLLLLLLL,LLLL
      1094,2021/03/25 09:41:07,500,+  49.9,+  60.9,+  53.3,+  53.6,+  55.9,+ 107.7,+ 110.9,+ 142.0,LLLLLLLLLL,LLLL
      1095,2021/03/25 09:41:08,  0,+  49.9,+  60.9,+  53.4,+  53.7,+  55.9,+ 107.8,+ 111.0,+ 142.2,LLLLLLLLLL,LLLL
      1096,2021/03/25 09:41:08,500,+  50.1,+  60.9,+  53.6,+  53.7,+  56.0,+ 107.7,+ 111.1,+ 142.2,LLLLLLLLLL,LLLL
      1097,2021/03/25 09:41:09,  0,+  50.1,+  61.0,+  53.7,+  53.8,+  56.1,+ 107.9,+ 111.2,+ 142.3,LLLLLLLLLL,LLLL
      1098,2021/03/25 09:41:09,500,+  50.2,+  61.0,+  53.9,+  54.0,+  56.1,+ 108.0,+ 111.2,+ 142.4,LLLLLLLLLL,LLLL
      1099,2021/03/25 09:41:10,  0,+  50.2,+  61.2,+  53.9,+  54.0,+  56.2,+ 108.0,+ 111.2,+ 142.3,LLLLLLLLLL,LLLL
      1100,2021/03/25 09:41:10,500,+  50.1,+  61.2,+  53.9,+  54.1,+  56.2,+ 108.0,+ 111.3,+ 142.5,LLLLLLLLLL,LLLL
      1101,2021/03/25 09:41:11,  0,+  50.4,+  61.4,+  54.0,+  54.2,+  56.3,+ 108.1,+ 111.3,+ 142.6,LLLLLLLLLL,LLLL
      1102,2021/03/25 09:41:11,500,+  50.4,+  61.4,+  54.0,+  54.2,+  56.2,+ 108.2,+ 111.4,+ 142.6,LLLLLLLLLL,LLLL
      1103,2021/03/25 09:41:12,  0,+  50.4,+  61.5,+  54.2,+  54.2,+  56.3,+ 108.3,+ 111.5,+ 142.6,LLLLLLLLLL,LLLL
      1104,2021/03/25 09:41:12,500,+  50.4,+  61.5,+  54.2,+  54.4,+  56.5,+ 108.3,+ 111.3,+ 142.8,LLLLLLLLLL,LLLL
      1105,2021/03/25 09:41:13,  0,+  50.6,+  61.4,+  54.3,+  54.5,+  56.5,+ 108.4,+ 111.3,+ 142.7,LLLLLLLLLL,LLLL
      1106,2021/03/25 09:41:13,500,+  50.7,+  61.5,+  54.3,+  54.5,+  56.6,+ 108.5,+ 111.2,+ 142.8,LLLLLLLLLL,LLLL
      1107,2021/03/25 09:41:14,  0,+  50.7,+  61.6,+  54.3,+  54.6,+  56.6,+ 108.5,+ 111.2,+ 143.0,LLLLLLLLLL,LLLL
      1108,2021/03/25 09:41:14,500,+  50.7,+  61.7,+  54.4,+  54.6,+  56.5,+ 108.6,+ 111.3,+ 143.0,LLLLLLLLLL,LLLL
      1109,2021/03/25 09:41:15,  0,+  50.6,+  61.7,+  54.5,+  54.8,+  56.6,+ 108.7,+ 111.3,+ 143.0,LLLLLLLLLL,LLLL
      1110,2021/03/25 09:41:15,500,+  50.8,+  61.8,+  54.5,+  54.8,+  56.8,+ 108.7,+ 111.3,+ 143.2,LLLLLLLLLL,LLLL
      1111,2021/03/25 09:41:16,  0,+  50.7,+  62.0,+  54.6,+  54.8,+  56.8,+ 108.8,+ 111.6,+ 143.0,LLLLLLLLLL,LLLL
      1112,2021/03/25 09:41:16,500,+  50.9,+  61.9,+  54.7,+  54.9,+  56.8,+ 108.9,+ 111.6,+ 143.3,LLLLLLLLLL,LLLL
      1113,2021/03/25 09:41:17,  0,+  50.8,+  62.1,+  54.8,+  55.1,+  56.9,+ 108.9,+ 111.9,+ 143.3,LLLLLLLLLL,LLLL
      1114,2021/03/25 09:41:17,500,+  51.0,+  62.1,+  54.9,+  55.3,+  56.9,+ 109.0,+ 111.8,+ 143.4,LLLLLLLLLL,LLLL
      1115,2021/03/25 09:41:18,  0,+  51.1,+  62.1,+  54.9,+  55.3,+  57.0,+ 109.1,+ 111.9,+ 143.3,LLLLLLLLLL,LLLL
      1116,2021/03/25 09:41:18,500,+  51.0,+  62.3,+  55.0,+  55.4,+  57.1,+ 109.3,+ 112.1,+ 143.4,LLLLLLLLLL,LLLL
