Vendor,GRAPHTEC Corporation
Model,"GL240"
Version,"Ver1.51"
MaxChannel,10
GSStartCH,10
WLStartCH,0
MaxLogicChannel,0
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total Data Points,18274     
Trigger,0         
Start time,2021-03-22,13:45:32
End time,2021-03-22,14:16:00
Trigger time,2021-03-22,13:45:32
AMP settings
CH,SignalName,Amp,Input,Range,Temperature Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH1," CH 1",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,5,6,0
CH2," CH 2",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,0,13,23,0
CH3," CH 3",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,9,22,8,0
CH4," CH 4",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,21,0,21,0
CH5," CH 5",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,16,2,0
CH6," CH 6",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,5,23,30,0
CH7," CH 7",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,30,23,1,0
CH8," CH 8",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,28,0,17,0
CH9," CH 9",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,17,11,7,0
CH10," CH10",M,TEMP,TC_K,2000degC,Off,+500.0,+0.0,degC,19,27,0,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
1121,2021-03-22 13:47:24,0,+14.0,+22.5,+13.4,+13.9,+26.5,+78.3,+31.1,+48.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1122,2021-03-22 13:47:24,100,+13.9,+22.5,+12.9,+14.0,+27.0,+77.2,+30.8,+47.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1123,2021-03-22 13:47:24,200,+14.0,+22.5,+13.1,+13.8,+27.2,+78.2,+31.1,+49.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1124,2021-03-22 13:47:24,300,+14.1,+23.0,+13.3,+13.8,+26.9,+76.9,+31.0,+49.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1125,2021-03-22 13:47:24,400,+14.1,+22.5,+13.3,+13.6,+26.9,+78.0,+31.2,+48.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1126,2021-03-22 13:47:24,500,+14.4,+22.7,+13.3,+13.5,+27.5,+77.7,+31.1,+47.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1127,2021-03-22 13:47:24,600,+14.0,+22.8,+13.1,+13.8,+27.2,+78.0,+31.2,+49.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1128,2021-03-22 13:47:24,700,+14.5,+23.0,+13.4,+13.8,+27.1,+77.6,+31.1,+51.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1129,2021-03-22 13:47:24,800,+14.4,+22.4,+13.5,+13.9,+27.3,+78.3,+31.1,+49.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1130,2021-03-22 13:47:24,900,+14.3,+22.4,+13.5,+13.8,+27.4,+78.4,+31.3,+49.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1131,2021-03-22 13:47:25,0,+14.3,+22.4,+13.8,+14.1,+27.2,+79.0,+31.2,+51.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1132,2021-03-22 13:47:25,100,+14.7,+22.8,+13.3,+13.6,+27.4,+78.0,+31.3,+52.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1133,2021-03-22 13:47:25,200,+14.4,+22.8,+13.4,+14.0,+27.7,+78.6,+31.2,+49.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1134,2021-03-22 13:47:25,300,+14.6,+22.6,+13.6,+13.7,+27.7,+79.1,+31.4,+51.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1135,2021-03-22 13:47:25,400,+14.6,+22.8,+13.3,+13.8,+27.0,+78.3,+31.2,+49.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1136,2021-03-22 13:47:25,500,+14.6,+22.5,+13.2,+14.0,+27.7,+76.5,+31.4,+48.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1137,2021-03-22 13:47:25,600,+14.5,+22.6,+13.3,+13.8,+27.7,+78.9,+31.3,+50.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1138,2021-03-22 13:47:25,700,+14.8,+22.8,+13.9,+13.9,+28.0,+77.4,+31.4,+50.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1139,2021-03-22 13:47:25,800,+15.1,+22.6,+13.2,+13.9,+27.6,+79.5,+31.4,+50.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1140,2021-03-22 13:47:25,900,+14.9,+22.7,+13.3,+14.0,+27.8,+78.8,+31.7,+53.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1141,2021-03-22 13:47:26,0,+14.9,+22.3,+13.5,+13.8,+27.9,+78.9,+31.6,+52.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1142,2021-03-22 13:47:26,100,+15.1,+22.6,+13.6,+14.0,+27.7,+77.7,+31.6,+51.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1143,2021-03-22 13:47:26,200,+15.3,+22.8,+13.5,+14.1,+28.0,+77.4,+31.4,+51.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1144,2021-03-22 13:47:26,300,+14.9,+22.5,+13.4,+14.0,+27.5,+79.5,+31.7,+51.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1145,2021-03-22 13:47:26,400,+14.9,+22.5,+13.7,+13.9,+27.9,+77.8,+31.6,+55.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1146,2021-03-22 13:47:26,500,+15.1,+22.3,+13.6,+13.9,+28.2,+76.2,+31.7,+53.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1147,2021-03-22 13:47:26,600,+14.9,+22.6,+13.5,+14.0,+28.1,+77.8,+31.8,+54.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1148,2021-03-22 13:47:26,700,+15.1,+22.2,+13.8,+14.0,+28.3,+78.3,+31.6,+51.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1149,2021-03-22 13:47:26,800,+15.1,+22.4,+13.6,+14.0,+28.2,+78.2,+31.8,+52.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1150,2021-03-22 13:47:26,900,+15.1,+22.4,+13.8,+14.2,+28.5,+78.6,+31.9,+52.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1151,2021-03-22 13:47:27,0,+15.4,+22.3,+13.2,+14.1,+28.1,+78.3,+31.9,+53.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1152,2021-03-22 13:47:27,100,+15.2,+22.5,+13.4,+14.1,+28.3,+78.1,+31.6,+50.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1153,2021-03-22 13:47:27,200,+14.8,+22.3,+13.4,+14.0,+28.1,+80.0,+31.7,+51.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1154,2021-03-22 13:47:27,300,+15.1,+22.5,+13.5,+14.0,+28.3,+77.5,+31.8,+52.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1155,2021-03-22 13:47:27,400,+15.4,+22.1,+13.4,+14.1,+28.5,+80.0,+31.8,+52.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1156,2021-03-22 13:47:27,500,+15.5,+22.4,+13.5,+14.0,+28.8,+79.6,+32.0,+53.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1157,2021-03-22 13:47:27,600,+15.1,+22.9,+13.4,+14.0,+28.3,+79.2,+31.9,+52.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1158,2021-03-22 13:47:27,700,+15.1,+22.5,+13.7,+14.0,+28.8,+79.2,+31.8,+53.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1159,2021-03-22 13:47:27,800,+14.9,+22.6,+13.3,+14.0,+28.1,+79.3,+31.9,+52.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1160,2021-03-22 13:47:27,900,+15.3,+22.8,+13.7,+13.9,+28.7,+80.6,+31.9,+50.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1161,2021-03-22 13:47:28,0,+15.3,+22.3,+13.3,+14.1,+28.7,+80.3,+31.8,+51.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1162,2021-03-22 13:47:28,100,+15.1,+22.5,+13.5,+14.1,+28.5,+80.7,+32.1,+52.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1163,2021-03-22 13:47:28,200,+15.1,+22.5,+13.3,+14.0,+28.7,+78.4,+32.0,+50.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1164,2021-03-22 13:47:28,300,+15.2,+22.5,+13.6,+14.0,+28.9,+78.1,+31.9,+52.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1165,2021-03-22 13:47:28,400,+14.7,+22.5,+13.5,+14.0,+28.5,+80.5,+32.1,+50.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1166,2021-03-22 13:47:28,500,+15.1,+22.8,+13.3,+14.3,+28.7,+79.7,+32.1,+53.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1167,2021-03-22 13:47:28,600,+14.9,+22.4,+13.2,+13.8,+28.9,+79.0,+32.1,+51.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1168,2021-03-22 13:47:28,700,+14.8,+23.1,+13.5,+14.1,+28.8,+79.8,+32.0,+50.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1169,2021-03-22 13:47:28,800,+15.0,+23.0,+13.1,+14.0,+28.5,+79.2,+32.3,+51.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1170,2021-03-22 13:47:28,900,+14.8,+22.5,+13.4,+14.0,+29.0,+79.7,+32.4,+52.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1171,2021-03-22 13:47:29,0,+15.1,+23.0,+13.3,+14.1,+28.8,+80.3,+32.3,+52.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1172,2021-03-22 13:47:29,100,+14.9,+22.8,+13.4,+14.0,+29.2,+79.3,+32.1,+51.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1173,2021-03-22 13:47:29,200,+14.6,+23.4,+13.3,+14.0,+29.1,+79.6,+32.3,+51.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1174,2021-03-22 13:47:29,300,+14.6,+22.8,+13.5,+14.2,+29.3,+80.4,+32.2,+52.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1175,2021-03-22 13:47:29,400,+14.8,+23.0,+13.4,+13.9,+29.0,+80.3,+32.2,+52.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1176,2021-03-22 13:47:29,500,+14.8,+23.0,+13.1,+14.0,+29.2,+81.0,+32.4,+51.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1177,2021-03-22 13:47:29,600,+14.8,+22.6,+13.1,+14.0,+29.3,+81.3,+32.4,+51.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1178,2021-03-22 13:47:29,700,+14.6,+23.0,+13.1,+13.9,+29.0,+80.3,+32.4,+51.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1179,2021-03-22 13:47:29,800,+14.6,+23.1,+13.1,+14.3,+29.3,+81.0,+32.4,+52.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1180,2021-03-22 13:47:29,900,+14.8,+23.2,+13.1,+14.3,+29.3,+81.3,+32.3,+52.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1181,2021-03-22 13:47:30,0,+14.5,+23.1,+13.0,+14.0,+28.8,+80.0,+32.3,+54.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1182,2021-03-22 13:47:30,100,+14.7,+22.9,+13.0,+14.1,+29.3,+80.6,+32.5,+51.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1183,2021-03-22 13:47:30,200,+14.6,+23.1,+13.1,+14.2,+29.2,+81.2,+32.6,+52.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1184,2021-03-22 13:47:30,300,+14.3,+23.4,+12.9,+14.2,+28.8,+79.7,+32.4,+53.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1185,2021-03-22 13:47:30,400,+14.8,+23.0,+13.0,+14.3,+29.4,+80.6,+32.6,+52.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1186,2021-03-22 13:47:30,500,+14.6,+23.3,+12.8,+14.5,+29.5,+81.2,+32.6,+52.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1187,2021-03-22 13:47:30,600,+14.5,+23.1,+13.1,+14.4,+29.5,+80.3,+32.7,+53.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1188,2021-03-22 13:47:30,700,+14.4,+22.9,+13.0,+14.5,+29.8,+80.5,+32.8,+53.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1189,2021-03-22 13:47:30,800,+14.5,+23.3,+12.9,+14.3,+29.5,+80.4,+32.8,+53.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1190,2021-03-22 13:47:30,900,+14.5,+23.1,+12.8,+14.2,+29.5,+78.6,+32.8,+53.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1191,2021-03-22 13:47:31,0,+14.2,+22.8,+13.1,+14.2,+29.8,+79.0,+32.7,+53.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1192,2021-03-22 13:47:31,100,+14.1,+23.2,+13.0,+14.3,+29.5,+78.8,+32.6,+52.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1193,2021-03-22 13:47:31,200,+14.2,+23.1,+12.8,+14.5,+29.5,+81.7,+33.0,+53.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1194,2021-03-22 13:47:31,300,+14.4,+23.1,+12.7,+14.5,+29.7,+83.1,+32.9,+52.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1195,2021-03-22 13:47:31,400,+14.3,+23.1,+13.0,+14.3,+29.7,+81.9,+32.9,+54.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1196,2021-03-22 13:47:31,500,+14.3,+22.8,+13.1,+14.5,+29.5,+82.1,+33.0,+53.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1197,2021-03-22 13:47:31,600,+14.7,+23.0,+13.0,+14.6,+29.6,+79.5,+32.9,+53.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1198,2021-03-22 13:47:31,700,+14.3,+22.8,+13.0,+14.4,+29.5,+80.9,+32.9,+54.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1199,2021-03-22 13:47:31,800,+14.3,+23.1,+12.7,+14.3,+29.8,+80.1,+32.8,+54.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1200,2021-03-22 13:47:31,900,+14.0,+23.0,+12.7,+14.0,+29.6,+80.4,+33.1,+54.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1201,2021-03-22 13:47:32,0,+14.0,+22.6,+12.8,+14.3,+30.0,+79.0,+33.0,+53.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1202,2021-03-22 13:47:32,100,+14.3,+23.0,+13.2,+14.1,+29.7,+80.6,+32.9,+52.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1203,2021-03-22 13:47:32,200,+14.5,+22.5,+13.0,+14.3,+29.8,+80.9,+33.0,+54.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1204,2021-03-22 13:47:32,300,+14.6,+22.4,+13.0,+14.1,+29.8,+80.7,+33.2,+54.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1205,2021-03-22 13:47:32,400,+14.0,+22.7,+12.8,+14.0,+30.0,+80.2,+32.9,+53.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1206,2021-03-22 13:47:32,500,+14.6,+23.1,+12.8,+13.9,+29.9,+80.1,+33.0,+56.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1207,2021-03-22 13:47:32,600,+14.7,+22.6,+12.7,+14.1,+30.0,+81.6,+33.1,+57.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1208,2021-03-22 13:47:32,700,+14.5,+22.9,+12.7,+14.1,+29.9,+80.5,+33.1,+54.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1209,2021-03-22 13:47:32,800,+14.1,+23.1,+13.0,+14.0,+29.9,+80.9,+33.0,+51.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1210,2021-03-22 13:47:32,900,+13.6,+22.8,+13.1,+14.1,+29.8,+78.3,+33.2,+62.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1211,2021-03-22 13:47:33,0,+14.1,+23.0,+13.1,+13.9,+29.9,+81.5,+33.2,+55.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1212,2021-03-22 13:47:33,100,+14.2,+22.5,+12.8,+14.1,+29.8,+80.1,+33.1,+54.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1213,2021-03-22 13:47:33,200,+14.6,+22.4,+13.0,+13.8,+30.1,+80.8,+33.2,+53.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1214,2021-03-22 13:47:33,300,+14.2,+22.3,+12.8,+14.0,+30.0,+80.1,+32.9,+56.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1215,2021-03-22 13:47:33,400,+14.3,+22.5,+12.9,+13.7,+29.9,+80.3,+33.1,+50.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1216,2021-03-22 13:47:33,500,+14.5,+22.4,+13.0,+14.0,+30.4,+80.4,+33.1,+52.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1217,2021-03-22 13:47:33,600,+14.3,+23.0,+13.0,+13.8,+30.0,+79.8,+33.2,+49.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1218,2021-03-22 13:47:33,700,+14.6,+22.2,+12.6,+13.6,+30.3,+80.1,+33.2,+50.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1219,2021-03-22 13:47:33,800,+14.6,+23.0,+12.9,+13.8,+29.8,+80.0,+33.2,+53.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1220,2021-03-22 13:47:33,900,+14.6,+22.5,+12.8,+13.8,+30.4,+79.6,+32.9,+60.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1221,2021-03-22 13:47:34,0,+14.3,+22.5,+13.0,+14.0,+30.6,+80.0,+33.2,+54.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1222,2021-03-22 13:47:34,100,+14.6,+22.5,+12.8,+13.8,+30.0,+80.1,+33.1,+56.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1223,2021-03-22 13:47:34,200,+14.6,+22.3,+12.9,+14.0,+30.2,+80.0,+33.2,+54.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1224,2021-03-22 13:47:34,300,+14.7,+22.3,+13.1,+14.1,+30.3,+79.1,+33.2,+54.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1225,2021-03-22 13:47:34,400,+14.8,+22.2,+13.1,+14.3,+30.3,+81.0,+33.2,+55.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1226,2021-03-22 13:47:34,500,+14.5,+22.3,+13.0,+13.9,+30.4,+79.6,+33.2,+67.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1227,2021-03-22 13:47:34,600,+14.7,+22.1,+13.0,+14.3,+30.1,+80.9,+33.1,+54.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1228,2021-03-22 13:47:34,700,+14.6,+21.9,+13.0,+13.9,+30.4,+79.8,+33.2,+54.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1229,2021-03-22 13:47:34,800,+14.6,+22.1,+13.0,+14.3,+30.3,+81.6,+33.1,+75.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1230,2021-03-22 13:47:34,900,+14.5,+22.3,+13.1,+14.4,+30.4,+79.3,+33.2,+69.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1231,2021-03-22 13:47:35,0,+14.6,+22.1,+13.2,+14.4,+30.6,+79.5,+33.2,+65.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1232,2021-03-22 13:47:35,100,+14.7,+22.0,+13.2,+14.3,+30.6,+78.4,+33.2,+55.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1233,2021-03-22 13:47:35,200,+14.5,+21.9,+12.8,+14.5,+30.4,+79.3,+33.0,+107.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1234,2021-03-22 13:47:35,300,+14.5,+21.8,+13.0,+14.3,+30.3,+81.5,+33.0,+54.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1235,2021-03-22 13:47:35,400,+14.3,+22.1,+13.0,+14.6,+30.3,+78.9,+32.9,+55.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1236,2021-03-22 13:47:35,500,+14.3,+22.3,+13.2,+14.3,+30.6,+80.6,+33.1,+66.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1237,2021-03-22 13:47:35,600,+14.3,+22.2,+12.9,+14.3,+30.3,+79.3,+32.9,+74.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1238,2021-03-22 13:47:35,700,+14.2,+22.2,+12.8,+14.1,+30.8,+80.3,+32.9,+69.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1239,2021-03-22 13:47:35,800,+14.5,+22.3,+13.1,+14.4,+30.8,+79.0,+33.4,+77.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1240,2021-03-22 13:47:35,900,+14.7,+22.3,+12.9,+14.1,+30.5,+81.4,+33.0,+96.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1241,2021-03-22 13:47:36,0,+14.5,+22.0,+13.1,+14.1,+30.6,+80.7,+33.1,+80.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1242,2021-03-22 13:47:36,100,+14.3,+22.1,+13.0,+14.5,+30.7,+78.7,+32.9,+114.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1243,2021-03-22 13:47:36,200,+14.9,+22.1,+12.9,+14.4,+30.8,+78.1,+33.1,+64.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1244,2021-03-22 13:47:36,300,+14.3,+22.5,+13.1,+14.5,+31.1,+80.6,+33.0,+52.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1245,2021-03-22 13:47:36,400,+14.5,+22.5,+12.9,+14.1,+30.6,+79.4,+33.1,+57.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1246,2021-03-22 13:47:36,500,+14.6,+22.2,+13.0,+14.5,+30.9,+78.6,+33.2,+42.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1247,2021-03-22 13:47:36,600,+14.5,+22.6,+13.1,+14.7,+30.9,+81.0,+33.2,+56.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1248,2021-03-22 13:47:36,700,+14.1,+22.3,+13.1,+14.6,+31.2,+78.3,+33.2,+56.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1249,2021-03-22 13:47:36,800,+13.9,+22.3,+13.0,+14.5,+30.8,+79.9,+33.6,+70.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1250,2021-03-22 13:47:36,900,+13.8,+22.6,+13.0,+14.5,+30.8,+79.5,+33.3,+76.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1251,2021-03-22 13:47:37,0,+14.5,+22.6,+12.7,+14.5,+31.3,+81.0,+33.2,+66.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1252,2021-03-22 13:47:37,100,+13.9,+22.3,+12.5,+14.6,+31.2,+79.3,+33.2,+49.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1253,2021-03-22 13:47:37,200,+14.2,+23.3,+12.8,+14.3,+31.2,+78.7,+33.4,+77.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1254,2021-03-22 13:47:37,300,+14.2,+22.9,+12.8,+14.6,+31.3,+81.5,+33.3,+60.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1255,2021-03-22 13:47:37,400,+14.3,+23.1,+13.0,+14.8,+30.9,+79.6,+33.4,+61.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1256,2021-03-22 13:47:37,500,+14.3,+22.9,+12.8,+14.5,+30.9,+79.8,+33.4,+74.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1257,2021-03-22 13:47:37,600,+14.1,+22.6,+12.7,+14.3,+31.2,+80.6,+33.4,+63.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1258,2021-03-22 13:47:37,700,+13.8,+22.8,+12.6,+14.5,+31.2,+80.0,+33.4,+71.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1259,2021-03-22 13:47:37,800,+13.9,+23.2,+13.0,+14.6,+31.3,+80.1,+33.5,+77.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1260,2021-03-22 13:47:37,900,+14.0,+23.1,+12.8,+14.5,+31.4,+80.0,+33.4,+108.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
1261,2021-03-22 13:47:38,0,+13.9,+22.8,+12.5,+14.6,+31.3,+79.4,+33.6,+128.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLLLLLLL
